system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDRE,NDVI,NDWI,SAVI,VH,VH_VV,VV,VV_contrast,VV_ent,VV_var,agbd,agbd_se,elevation,slope,.geo
1063,0.1491,0.07005,0.0418,0.062,0.046266668,0.093375,0.217,0.2756,0.27996665,0.29565,0.4696291454521279,0.49978796,0.7163584,0.30500308,0.4242748008504141,-14.57399340360687,-8.223088740420183,-6.350904663186688,169.4871031746032,3.9647902562276895,325.3716882007575,77.216148,17.125633239746094,313,2.6440592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07758487625473,10.537799729774562]}"
1064,0.28945,0.1813,0.06715,0.0963,0.095,0.15218334,0.2447,0.27775,0.2828,0.303575,0.34799041881322135,0.30027968,0.4970884,-0.011620797,0.3209159138564165,-17.054824059751578,-6.563140632828485,-10.491683426923093,132.24900793650798,4.11444064659351,304.2817883519092,10.232799530029297,17.14128875732422,315,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07556366686546,10.538024308595592]}"
1065,0.162325,0.0800125,0.04305,0.06544167,0.0496,0.10073333,0.22975,0.293525,0.29765,0.3125,0.4873759748450252,0.49428943,0.71432686,0.2942008,0.43915610174424796,-14.45300990828336,-8.215285009034316,-6.237724899249043,204.28769841269843,4.088890196248525,182.9123992189434,29.02618980407715,17.131183624267578,316,2.080183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07803403389678,10.538024308595592]}"
1066,0.19452856,0.1182,0.05215,0.0757,0.06383333,0.114816666,0.232,0.277,0.27424,0.2999,0.4154572360368877,0.4097689,0.6223699,0.1700443,0.3765899385938288,-14.942903790168453,-8.032631285041312,-6.91027250512714,402.31448412698415,4.1220047527305725,480.28048922114795,64.181122,17.124906539916992,307,2.0801833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05647446707792,10.538248887416621]}"
1067,0.18305,0.10295,0.055233333,0.0746,0.06365,0.10825,0.2462,0.30935,0.30883333,0.3289,0.48019298615966816,0.4809191,0.6582398,0.25571778,0.42152668003555516,-14.798754938434282,-7.079594287361313,-7.719160651072969,20.077380952380953,3.9219204353959403,22.96958459311827,36.47524642944336,17.129573822021484,303,0.94331914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05243204829938,10.538473466237653]}"
1068,0.19495,0.11875,0.049,0.07015,0.06085,0.1084,0.2234,0.2732,0.2718,0.29835,0.4154522049931917,0.4297738,0.63415,0.16464919,0.38002163724101956,-15.797881428637918,-7.255805303016746,-8.542076125621172,16.960317460317462,3.970655412561844,11.114965199038124,46.73565673828125,17.13459014892578,313,2.101505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06388556817191,10.538473466237653]}"
1069,0.17905,0.1,0.0433,0.0645125,0.052716665,0.098645836,0.20801666,0.2559,0.2545,0.27505,0.40484598725925003,0.44133088,0.6568112,0.17402838,0.3749612929931367,-15.595955410284434,-7.605475977731299,-7.990479432553135,125.88492063492063,4.025046664973676,284.0289981733349,72.849663,17.123791,316,3.8799853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07533908804443,10.538473466237653]}"
1070,0.28246668,0.1894,0.07141667,0.098675,0.0924,0.150325,0.2666,0.3029,0.308425,0.33316666,0.4069187219093651,0.34463218,0.5389509,0.043930773,0.3597119434734982,-16.278200267478226,-7.31484321844548,-8.963357049032746,419.0039682539683,4.16738938955295,495.36125480285955,10.740091323852539,17.140195846557617,307,2.0801837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05692362471999,10.538698045058682]}"
1071,0.1858,0.1192,0.0513,0.0757,0.06716666,0.11395,0.20915,0.24265,0.24525,0.265,0.35236118035342834,0.3655345,0.5700187,0.13791904,0.32880296304722645,-15.733282337997448,-7.749877033460935,-7.983405304536513,40.99007936507937,3.934169843444966,64.57030856327583,36.805721,17.12775421142578,309,1.3227355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07129666926589,10.538698045058682]}"
1072,0.1508,0.07935,0.045533333,0.0641,0.0511,0.0949,0.22033334,0.27895,0.2804,0.3018,0.460256933852016,0.49427128,0.6917044,0.3005566,0.4136500387690039,-14.476727048756885,-7.143250097718743,-7.333476951038142,10.806547619047619,3.643019481658579,13.001778431302228,71.332138,17.126310348510742,303,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05220746947836,10.538922623879712]}"
1073,0.1773,0.09765,0.0444,0.06492,0.0547,0.10406667,0.22195,0.272475,0.2794,0.29756665,0.44072649223210475,0.45723224,0.6725531,0.22356029,0.4040882308109327,-15.646204161344793,-6.986678699852812,-8.659525461491981,13.322420634920636,3.8352289935065977,9.922559012040438,32.535675048828125,17.12858009338379,308,7.466896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06411014699295,10.538922623879712]}"
1074,0.1887,0.1029,0.046125,0.0672,0.0577,0.1065,0.2311,0.28263333,0.2844,0.309,0.441166425483061,0.45510358,0.66267174,0.20228277,0.4038118793577127,-15.206996977193201,-6.995347434115958,-8.211649543077243,341.69345238095235,4.023799593124013,282.14228139173974,41.075642,17.127727508544922,312,2.975637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07488993040238,10.538922623879712]}"
1075,0.3016,0.2449,0.07076,0.101,0.1244,0.1746,0.24723333,0.27435,0.26861668,0.29206666,0.2429007915923259,0.2121235,0.36694798,-0.057843506,0.2422407385484983,-17.153829387965672,-7.608510479552759,-9.545318908412913,84.41170634920634,4.14809497074758,206.03341029697367,26.367252349853516,17.12961769104004,315,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07848319153885,10.538922623879712]}"
1076,0.1338,0.0669,0.042225,0.060716666,0.044885714,0.087016664,0.21326667,0.273325,0.27586666,0.292225,0.47004919979404813,0.5204152,0.72012234,0.346786,0.42213879366221085,-14.76559449443516,-7.272869735537644,-7.492724758897515,7.887896825396823,3.5810333121765687,8.951706782258043,111.512001,17.124631881713867,304,1.3227369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0517583118363,10.539147202700741]}"
1077,0.1669,0.1001,0.048183333,0.069025,0.06,0.104555,0.205125,0.25615,0.256,0.2786,0.3905549718405541,0.420033,0.6202532,0.21068814,0.3602941376874124,-15.602197030771126,-7.943403500399749,-7.658793530371377,30.792658730158735,3.9753003840173236,28.246857481432016,96.411873,17.123628616333008,311,2.0801845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07152124808692,10.539147202700741]}"
1078,0.2396,0.16956666,0.069375,0.091425,0.09685,0.13766667,0.22645,0.26835,0.27348334,0.2989,0.3309548022784846,0.3303336,0.4769577,0.06603865,0.30442359545049347,-14.703776582110308,-7.430388197502175,-7.273388384608133,646.8829365079364,4.01368034053984,730.4386534706664,42.842857360839844,17.128311157226562,311,3.38002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07466535158134,10.539147202700741]}"
1079,0.33473334,0.27307144,0.125,0.13871667,0.15445,0.20166,0.25786668,0.2859,0.28488,0.31033334,0.25592979266394766,0.17104453,0.2968839,-0.08045877,0.2082814527319271,-15.320069581048152,-10.314374599011622,-5.0056949820365295,125.13789682539681,4.042002047225969,269.73230328009595,23.126375198364258,17.13219451904297,297,3.879995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05624988825689,10.539371781521771]}"
1080,0.2611,0.1731,0.0691,0.0959,0.0959,0.1505,0.2445,0.29,0.2961,0.3168,0.3698503483770674,0.3260188,0.5107143,0.062814064,0.3366591823412017,-15.543827624555282,-7.683213676131294,-7.860613948423988,179.0436507936508,4.0807056615264745,337.4055571302433,16.280704498291016,17.133834838867188,300,3.9625874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05737278236204,10.539371781521771]}"
1081,0.1858,0.1129,0.04853333,0.07165,0.0638,0.1137,0.21932,0.2642,0.26664,0.282,0.39449527970581094,0.4021139,0.6138482,0.17867564,0.36638409655444204,-15.951078789623255,-7.340603952397657,-8.610474837225597,28.493055555555554,3.9402304373818504,29.128514542393532,68.74102020263672,17.12415885925293,303,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0629872528878,10.539371781521771]}"
1082,0.2132,0.12265,0.053533334,0.0775,0.06556667,0.12646666,0.2636,0.310275,0.31135833,0.330225,0.47149452582699114,0.42229584,0.652097,0.18712567,0.4204321917045244,-14.595330449708616,-6.384757658875255,-8.21057279083336,16.03174603174603,3.466266296827852,12.555228804481885,31.08148956298828,17.128765106201172,302,2.9756417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06433472581396,10.539371781521771]}"
1083,0.1632,0.088275,0.042025,0.06413333,0.05216,0.09884,0.217225,0.27015,0.26916668,0.2887,0.4282105341954051,0.46283585,0.67534596,0.2450852,0.39632222920372073,-15.21664962238258,-7.557856092011202,-7.658793530371377,87.23809523809524,3.955527200287718,65.88679059586502,53.442359924316406,17.126157760620117,311,3.3580275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07174582690796,10.539371781521771]}"
1084,0.21933334,0.13886666,0.054166667,0.08032,0.07475,0.12998334,0.23122,0.2688,0.2757,0.2867,0.38117911421146544,0.3591882,0.5734056,0.113864385,0.3544300142904492,-15.51565712664048,-7.179047275602786,-8.336609851037695,79.6498015873016,4.1219375353031005,166.2831386605576,25.320377349853516,17.13005256652832,315,1.3227375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07893234918092,10.539371781521771]}"
1085,0.1652,0.08945,0.046533335,0.0655,0.057,0.10005,0.2111,0.261,0.2612,0.28235,0.40703239315608924,0.44608998,0.6417348,0.22514075,0.3743583623498401,-15.164148903903701,-7.7566685084110425,-7.407480395492659,279.36309523809524,3.7722892181382424,248.97611961452276,99.642303,17.122695922851562,313,3.3580284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07444077276031,10.539596360342802]}"
1086,0.2772,0.21565,0.0855,0.1091,0.1169,0.16363333,0.2302,0.266,0.27035,0.2891,0.2883314822891436,0.2459004,0.39625567,-0.01251028,0.2594252090193298,-15.450907418395111,-10.5277224602561,-4.92318495813901,195.80853174603172,4.155827627516384,236.5303120669396,32.655372619628906,17.133459,299,5.9353223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05602530943587,10.539820939163832]}"
1087,0.3482,0.24665,0.09695,0.128775,0.1456,0.2017,0.2704,0.3027,0.3047,0.3294,0.27408820492889396,0.2033965,0.35331997,-0.06662583,0.25113119383516236,-17.093305176546508,-7.0507077183462155,-10.042597458200293,79.49801587301586,4.171515265627712,77.43816924919156,13.607545852661133,17.137279510498047,301,5.2769213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0578219400041,10.539820939163832]}"
1088,0.1956,0.11465,0.049883332,0.0762375,0.067028575,0.12165,0.2409,0.2927,0.29895,0.3194,0.436929226780337,0.42154062,0.63370216,0.20897783,0.40172139774115345,-15.528573853955798,-6.755637708499954,-8.772936145455844,35.65873015873016,3.968720694699721,48.89557547556251,46.156281,17.12698745727539,302,2.0801852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06276267406676,10.539820939163832]}"
1089,0.165,0.07846667,0.04205,0.06395,0.048425,0.1024,0.23186667,0.29185,0.2884,0.31785,0.4747937310738163,0.47594678,0.71246195,0.27216583,0.4301526527884427,-14.880314354558173,-7.14270339345887,-7.737610961099303,29.131944444444436,3.50999261684714,24.33385593820458,122.326057,17.123498916625977,304,2.975644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06478388345603,10.539820939163832]}"
1090,0.1716,0.09703334,0.0465,0.0679,0.05815,0.10205,0.206475,0.25706667,0.256,0.281,0.3937627071889477,0.4299679,0.6297947,0.19738075,0.36452129482788415,-15.772103627784652,-6.701421856298641,-9.070681771486012,113.34424603174604,4.01024211047754,111.39196645092306,38.91161346435547,17.130722045898438,311,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07219498455001,10.539820939163832]}"
1091,0.160725,0.08436,0.04555,0.065733336,0.053716667,0.09813333,0.216925,0.26675832,0.27255,0.286225,0.43654036923510614,0.47052738,0.6707192,0.25809243,0.39726882143965253,-15.227920186891726,-7.8204397913990675,-7.407480395492659,16.927579365079364,3.6148504573397506,22.776206026410364,99.642303,17.122695922851562,313,3.3580284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07444077276031,10.539820939163832]}"
1092,0.21435,0.14109166,0.060425,0.0840875,0.07923333,0.12444,0.23475,0.270825,0.27053332,0.29415,0.3699489576383722,0.3698815,0.54693604,0.115869775,0.33768091798822925,-14.89685740548388,-6.3080133286099755,-8.588844076873904,86.35317460317461,4.076876556258712,182.36226261338743,17.07485580444336,17.13328742980957,315,1.322738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07915692800194,10.539820939163832]}"
1093,0.231675,0.15135,0.0716,0.09313333,0.0936,0.1339,0.25832,0.30255,0.31966665,0.3259,0.42042747856136203,0.40956858,0.5470237,0.15959552,0.3713044641686227,-15.306735820924429,-6.037157834672341,-9.269577986252088,46.62103174603175,4.125078994558403,80.38348568595393,43.450821,17.12942886352539,300,5.055517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05804651882514,10.54027009680589]}"
1094,0.196425,0.11155,0.048833333,0.07368,0.06265,0.11315,0.22445,0.27415,0.277,0.29265833,0.4164885609848539,0.4199667,0.6310908,0.17019592,0.38292741785844825,-15.61865332391192,-7.693180442356709,-7.92547288155521,30.33730158730158,3.638716856032153,24.974842135927247,38.921299,17.130584716796875,309,4.721724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06500846227706,10.54027009680589]}"
1095,0.1816,0.1081,0.04552,0.069875,0.05898,0.106575,0.221425,0.2679,0.2726,0.29375,0.41557723564678684,0.43785852,0.6442487,0.20035225,0.38532672256095407,-14.954190135059259,-7.230510638258074,-7.723679496801185,100.51785714285714,3.8916030080999024,90.39087695264607,34.68316650390625,17.128698348999023,312,0.94332427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07241956337104,10.54027009680589]}"
1096,0.17923333,0.1106,0.05435,0.075,0.06616667,0.10863333,0.2046,0.2506,0.25878572,0.2747,0.38580578863167075,0.40866795,0.59276086,0.18161857,0.35023667480238746,-15.467969538018682,-7.966835743761898,-7.501133794256784,19.5515873015873,3.6042274925822424,17.81891298186929,48.07158279418945,17.13165855407715,314,2.9756489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07399161511826,10.54027009680589]}"
1097,0.20955,0.12755,0.0537,0.08033333,0.07265,0.11885,0.2377,0.2863,0.2823,0.3018,0.3984377880625438,0.40745357,0.59064656,0.14791095,0.3678285209324671,-14.824454011310223,-6.08737305917362,-8.737080952136603,128.5595238095238,4.128685775252446,293.9466943027346,10.756470680236816,17.140520095825195,315,2.101514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07938150682297,10.54027009680589]}"
1098,0.18965,0.111766666,0.049266666,0.069,0.0578,0.11085,0.22505,0.2765,0.2723,0.30343333,0.4291373362909165,0.42137545,0.6498031,0.17891547,0.3876039128122669,-15.413106568101323,-7.275668387306499,-8.137438180794824,17.515873015873016,3.89340329110708,20.598139487301523,103.71197509765625,17.121941,312,3.8800116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06523304109808,10.54071925444795]}"
1099,0.201,0.121366665,0.05145,0.075566664,0.06975,0.118525,0.2195,0.265,0.2747,0.28414,0.3919262242157382,0.39716446,0.5950065,0.15492953,0.3640534993426293,-15.732458635487966,-7.913978583926534,-7.818480051561432,57.561507936507944,3.8775202153930226,85.41647573383125,28.209882736206055,17.129487991333008,311,3.3800328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07264414219208,10.54071925444795]}"
1100,0.18393333,0.09885,0.0465,0.06888,0.06105,0.10455,0.21555,0.26915,0.270175,0.2881,0.4059970231727577,0.44199082,0.6313684,0.18991432,0.3773797808199618,-14.731041805817362,-7.20784378590296,-7.523198019914402,32.30555555555556,3.8515505036884083,74.77784863946727,48.500244140625,17.126289,311,3.8223548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07376703629723,10.54071925444795]}"
1101,0.38945,0.2939,0.08358572,0.111666664,0.1366,0.1809,0.2326,0.2666,0.27646667,0.30205,0.23800224363741113,0.2089498,0.33860555,-0.16966589,0.22977511317976423,-18.158223448132066,-6.564434787903538,-11.593788660228528,190.6656746031746,4.043053681472901,304.6404547351194,10.338602066040039,17.141098022460938,315,2.1015172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07983066446504,10.54071925444795]}"
1102,0.16163333,0.085266665,0.042825,0.06352,0.04599,0.0964,0.22545,0.2881,0.28815,0.31116667,0.4870856821137407,0.4986348,0.72472614,0.28128362,0.435466481130117,-15.024736399193802,-8.051904462850281,-6.97283193634352,29.222222222222218,3.9495338237783053,23.626244016124474,65.641861,17.124753952026367,311,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06568219874015,10.54116841209001]}"
1103,0.29925,0.233,0.07755,0.1036,0.12755,0.17265,0.2326,0.2569,0.2613375,0.28183332,0.23146422906817402,0.20435496,0.34402618,-0.06762997,0.22576673160416635,-16.786569621675937,-6.811679946393678,-9.97488967528226,71.88789682539681,3.9927268173309853,98.6957110969397,10.338602066040039,17.141098022460938,312,2.1015186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07309329983413,10.54116841209001]}"
1104,0.28365,0.2067,0.06945,0.093725,0.10995,0.1527,0.2168,0.2396,0.246575,0.2679,0.24654431797623774,0.23511362,0.38321295,-0.06992317,0.2392662209084956,-16.424109438506466,-6.649896218946086,-9.77421321956038,89.24900793650794,4.022491033469507,90.0967252062892,11.734950065612793,17.13894271850586,312,2.1015186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07331787865516,10.54116841209001]}"
1105,0.16656667,0.0863,0.0458,0.06755,0.054456666,0.1034875,0.235525,0.2981,0.2981,0.321,0.47536822936898715,0.48460796,0.6910757,0.2830703,0.42866944760076575,-14.831620556004435,-7.514846088461564,-7.316774467542871,34.092261904761905,4.078683053945576,36.699458892337134,32.639481,17.128441,310,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06590677756118,10.54139299091104]}"
1106,0.174575,0.09648,0.048925,0.0711,0.05515,0.10852857,0.21438333,0.26315,0.27285,0.2888,0.440042468482967,0.43086174,0.66371953,0.21964575,0.39438407047162205,-15.741384444110473,-7.455800021071452,-8.28558442303902,32.55357142857143,4.075244823883274,35.194377519506816,32.639481,17.128441,310,1.3227416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06613135638221,10.54139299091104]}"
